0,4.2
1,6.4
2,8.7
3,10.3
4,10.9
5,10.5
6,9.2
7,7.4
8,5.5
9,3.7
10,2.5
11,2.2
12,3.2
13,5.1
14,7.4
15,9.3
16,10.3
17,10.3
18,9.5
19,8.1
20,6.3
21,4.6
22,3.3
23,2.7
24,3.3
25,4.8
26,7
27,9
28,10.3
29,10.6
30,10
31,8.7
32,7
33,5.2
34,3.6
35,2.6
36,2.6
37,3.7
38,5.6
39,7.7
40,9.4
41,10.2
42,10
43,9.1
44,7.7
45,6.1
46,4.5
47,3.4
48,3
49,3.6
50,5.2
51,7.3
52,9.1
53,10.2
54,10.4
55,9.7
56,8.4
57,6.8
58,5.1
59,3.6
60,2.7
61,2.8
62,3.9
63,5.8
64,7.8
65,9.3
66,10
67,9.8
68,9
69,7.6
70,6.1
71,4.5
